# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
53433 108.6500 40.7300  0.5297  0.5764  0.5076  0.5460  0.5060  0.9223
53446 109.8800 40.5300  0.7711  0.7612  0.7490  0.8034  0.7905  0.9700
53455 110.5300 40.5500  0.5762  0.4870  0.4541  0.5404  0.5147  0.8887
53457 110.0300 40.4000  0.5824  0.6399  0.6296  0.6941  0.6832  0.9788
53463 111.5700 40.8500  0.7629  0.5947  0.5754  0.6352  0.5845  0.9091
53464 111.1700 40.7200  0.7296  0.6888  0.6895  0.7111  0.6810  0.9444
53466 111.7000 40.7500  0.5689  0.6191  0.6316  0.6578  0.6228  0.9328
53467 111.1800 40.2700  0.7719  0.8070  0.7937  0.7979  0.7786  0.9704
53469 111.8200 40.4000  0.7907  0.7724  0.7420  0.7330  0.6940  0.9479
53472 112.5700 40.8700  0.8737  0.8707  0.8574  0.8443  0.8260  0.9786
53475 112.4700 40.5200  0.7672  0.7920  0.7898  0.7797  0.7539  0.9726
53478 112.4500 40.0000  0.8603  0.8728  0.8685  0.8885  0.8734  0.9884
53480 113.0700 41.0300  0.6932  0.6858  0.6551  0.7667  0.7503  0.9678
53481 113.2200 40.8000  0.7882  0.7989  0.7646  0.7920  0.7670  0.9739
53483 113.8300 40.8700  0.6231  0.6814  0.6365  0.6824  0.6545  0.9541
53484 113.1500 40.4500  0.7570  0.7327  0.7217  0.7629  0.7333  0.9663
53486 113.7700 40.3700  0.7922  0.7717  0.7390  0.7652  0.7324  0.9517
53487 113.4200 40.0800  0.8711  0.8771  0.8584  0.8759  0.8600  0.9828
53488 113.5800 40.0300  0.8205  0.8647  0.8260  0.8518  0.8235  0.9653
53490 114.0500 40.4300  0.7846  0.7468  0.7168  0.7316  0.7004  0.9532
53491 114.3800 40.6700  0.6893  0.7090  0.6857  0.7328  0.7020  0.9651
53492 114.1500 40.1000  0.7387  0.7500  0.7309  0.7466  0.7319  0.9633
53498 115.0300 40.5700  0.7936  0.8547  0.8335  0.7996  0.7785  0.9690
53499 114.7300 40.7700  0.5114  0.5674  0.5426  0.6036  0.5668  0.9500
53502 105.7500 39.7800  0.5189  0.4931  0.4554  0.7401  0.6573  0.9050
53505 105.4000 37.8800  0.7165  0.6760  0.6350  0.7556  0.7072  0.9536
53512 106.8000 39.8000  0.7782  0.7370  0.6421  0.8089  0.7355  0.9207
53513 107.3700 40.7300  0.6613  0.6450  0.6236  0.7421  0.6967  0.9061
53517 106.3300 39.2700  0.8680  0.8061  0.7167  0.8314  0.7650  0.9210
53518 106.3500 39.0300  0.9124  0.8772  0.8225  0.9082  0.8599  0.9495
53519 106.7700 39.2200  0.7758  0.7092  0.5337  0.7534  0.5995  0.8426
53522 107.8300 40.0500  0.7196  0.6725  0.6102  0.8230  0.7759  0.9478
53529 107.9700 39.0800  0.8077  0.7574  0.6624  0.8052  0.7263  0.8995
53533 108.7300 39.8500  0.5652  0.5299  0.5023  0.6380  0.6157  0.9542
53543 109.9800 39.8300  0.5862  0.6322  0.5638  0.5734  0.5384  0.9089
53545 109.7200 39.5700  0.5175  0.5270  0.5029  0.6037  0.5909  0.9679
53547 109.0300 39.1000  0.7536  0.7584  0.7485  0.8377  0.8294  0.9881
53553 111.2200 39.8700  0.5350  0.6200  0.6150  0.6362  0.6014  0.9198
53562 111.6700 39.9200  0.8369  0.8173  0.7664  0.8253  0.7747  0.9437
53564 111.1500 39.3800  0.6292  0.6746  0.6027  0.7159  0.6558  0.9027
53565 111.5000 39.4300  0.7797  0.7081  0.6708  0.7744  0.7209  0.8868
53567 111.0800 39.0300  0.5488  0.5807  0.5138  0.6451  0.5721  0.8584
53573 112.7000 40.0000  0.6608  0.6425  0.6182  0.7122  0.6670  0.9546
53574 112.2700 39.5200  0.6864  0.6215  0.6043  0.7338  0.7023  0.9543
53575 112.2000 39.1000  0.7895  0.8054  0.7904  0.8172  0.7806  0.9425
53576 112.8200 39.5000  0.8035  0.7906  0.7847  0.8063  0.7822  0.9336
53577 112.3000 39.0000  0.5959  0.7126  0.6763  0.7262  0.6786  0.9287
53578 112.4300 39.3700  0.8169  0.7973  0.7911  0.8741  0.8532  0.9670
53579 112.9000 39.0200  0.8367  0.8098  0.7782  0.8112  0.7554  0.9047
53580 113.1000 39.8200  0.5974  0.6405  0.6222  0.6732  0.6713  0.9597
53582 113.6700 39.7200  0.8552  0.8648  0.8533  0.8732  0.8610  0.9722
53584 113.1700 39.5700  0.6831  0.7266  0.7012  0.6869  0.6656  0.9232
53585 113.2700 39.1700  0.8444  0.7810  0.7202  0.8022  0.7212  0.8576
53588 113.5200 38.9500  0.6368  0.7425  0.6358  0.5838  0.5450  0.7953
53590 114.2700 39.7500  0.7824  0.8338  0.8145  0.8669  0.8548  0.9737
53593 114.5700 39.8300  0.7986  0.8152  0.7745  0.8151  0.7934  0.9582
53594 114.1800 39.4500  0.7768  0.7637  0.7515  0.8750  0.8288  0.9385
53596 115.1300 38.8500  0.7605  0.8027  0.7990  0.8550  0.8440  0.9720
53599 114.6800 39.3700  0.6553  0.7103  0.7019  0.8732  0.8454  0.9584
53602 105.6700 38.8300  0.5720  0.6119  0.5581  0.5758  0.5811  0.9308
53603 106.3700 38.8300  0.5192  0.4677  0.5103  0.7378  0.6412  0.8859
53610 106.3500 38.5700  0.6365  0.6012  0.5956  0.7210  0.6648  0.9392
53611 106.5500 38.8800  0.6440  0.5982  0.5934  0.7922  0.6534  0.8527
53612 106.1800 37.9800  0.7198  0.7243  0.6905  0.7940  0.7581  0.9505
53614 106.2000 38.4700  0.5349  0.5231  0.5316  0.7115  0.6692  0.9566
53615 106.7000 38.8000  0.6403  0.5941  0.5023  0.7493  0.6264  0.8689
53617 106.0800 38.0300  0.7145  0.6769  0.6537  0.7802  0.7461  0.9568
53618 106.2500 38.2800  0.6343  0.5981  0.5802  0.7140  0.6726  0.9587
53619 106.3000 38.1200  0.8231  0.7971  0.7730  0.8490  0.8184  0.9701
53644 108.8300 38.6000  0.3267  0.4883  0.4741  0.5065  0.5090  0.9652
53646 109.7800 38.2700  0.4514  0.5547  0.4583  0.6283  0.5697  0.8654
53651 110.4700 38.8200  0.6808  0.6335  0.6057  0.7350  0.6826  0.9023
53658 110.4800 38.0300  0.7271  0.7604  0.7036  0.7897  0.7328  0.9036
53659 111.0000 37.9700  0.5130  0.6080  0.5532  0.6361  0.5876  0.8641
53660 111.0800 39.0200  0.6648  0.6375  0.5669  0.7369  0.6517  0.8762
53662 111.5800 38.7200  0.7918  0.8182  0.8063  0.8557  0.8305  0.9664
53663 111.8200 38.9200  0.8094  0.7569  0.7343  0.8024  0.7697  0.9485
53664 111.1300 38.4700  0.5467  0.5218  0.4342  0.5924  0.5306  0.8164
53665 111.6500 38.2800  0.8308  0.8466  0.8193  0.8518  0.8017  0.9283
53666 111.9300 38.3500  0.8159  0.8100  0.7757  0.8052  0.7501  0.9066
53669 111.8000 38.0800  0.8243  0.8284  0.8044  0.8491  0.7850  0.9086
53673 112.7200 38.7300  0.6333  0.6846  0.6822  0.6703  0.6665  0.9384
53674 112.7000 38.4000  0.5272  0.6989  0.6912  0.7191  0.6929  0.9445
53676 112.9800 38.5000  0.8181  0.8115  0.7740  0.7794  0.7247  0.9165
53677 112.4800 37.9300  0.6729  0.6976  0.6447  0.7486  0.6932  0.8952
53678 112.6500 38.0700  0.8696  0.8881  0.8256  0.8621  0.8064  0.9298
53679 112.5500 37.7300  0.8717  0.9080  0.8790  0.8884  0.8600  0.9604
53680 114.3800 38.3000  0.5038  0.6447  0.6480  0.7034  0.6746  0.9299
53681 113.3700 38.8300  0.8518  0.8380  0.8379  0.9012  0.8510  0.9193
53682 114.6800 38.6300  0.7318  0.7731  0.7812  0.8325  0.8008  0.9601
53685 113.4200 38.0700  0.7963  0.8029  0.7648  0.7729  0.6994  0.8887
53687 113.6300 37.7800  0.6498  0.7536  0.7540  0.7914  0.7494  0.9196
53688 114.5500 38.4200  0.5195  0.5922  0.6218  0.7321  0.6916  0.9398
53689 115.0700 38.0200  0.4716  0.4999  0.4891  0.5006  0.4381  0.9115
53690 114.1800 38.8500  0.5791  0.6918  0.6603  0.8303  0.7588  0.9131
53691 114.5700 38.1500  0.2641  0.4925  0.4902  0.4628  0.4563  0.8851
53692 114.9800 38.7300  0.4264  0.5353  0.5621  0.6821  0.6380  0.9273
53693 114.1300 38.0300  0.6329  0.6991  0.6851  0.7151  0.6982  0.9320
53694 114.2200 38.2700  0.3326  0.5502  0.5426  0.6122  0.5798  0.9018
53695 114.6800 38.3500  0.5221  0.5725  0.5800  0.7180  0.6713  0.9384
53696 115.0000 38.5200  0.3878  0.4656  0.4939  0.6748  0.6171  0.9243
53697 114.8300 38.0300  0.4366  0.5241  0.4604  0.5213  0.4585  0.8905
53698 114.3500 38.0700  0.6617  0.7536  0.7351  0.7410  0.7374  0.9442
53699 114.9500 38.1800  0.5838  0.6409  0.6263  0.7163  0.6758  0.9457
53704 105.1800 37.5300  0.8161  0.7784  0.7614  0.8289  0.8148  0.9788
53705 105.6800 37.4800  0.6450  0.6403  0.6097  0.7241  0.6862  0.9298
53707 105.2500 36.9300  0.7924  0.6806  0.6364  0.7653  0.7395  0.9355
53723 107.3800 37.8000  0.8034  0.7956  0.7463  0.8242  0.7909  0.9514
53725 107.5800 37.5800  0.7434  0.7513  0.6917  0.7608  0.7235  0.9291
53727 107.1200 37.1700  0.3746  0.5756  0.5127  0.5665  0.5341  0.8937
53730 107.4800 38.1800  0.6862  0.6951  0.6353  0.8145  0.7567  0.9322
53732 108.7200 37.8500  0.8061  0.7911  0.7510  0.8402  0.8076  0.9626
53735 108.8000 37.6200  0.6357  0.6984  0.6121  0.6625  0.6129  0.8881
53738 108.1700 36.9200  0.8337  0.8354  0.8025  0.8796  0.8512  0.9639
53740 109.2300 37.9300  0.6863  0.6634  0.6095  0.7652  0.7128  0.9220
53748 109.7000 37.1800  0.7946  0.8156  0.7687  0.8350  0.7926  0.9405
53750 110.1800 37.7700  0.7574  0.7842  0.7141  0.8219  0.7608  0.9090
53751 110.0500 37.6000  0.6929  0.7510  0.7046  0.8073  0.7663  0.9266
53753 110.8800 37.4300  0.4404  0.5346  0.5001  0.5457  0.5114  0.8685
53754 110.2200 37.5000  0.6360  0.6914  0.6411  0.7815  0.7394  0.9213
53756 110.7200 37.5200  0.6152  0.6966  0.6399  0.6967  0.6448  0.9018
53757 110.1200 37.1200  0.8385  0.8390  0.7955  0.8346  0.8027  0.9458
53759 110.8300 36.9800  0.6137  0.6837  0.5856  0.6470  0.5640  0.8484
53760 111.2300 37.8800  0.7518  0.6662  0.5947  0.6582  0.6091  0.8505
53763 112.1700 37.9200  0.8156  0.7542  0.7074  0.8115  0.7417  0.8903
53764 111.1000 37.5000  0.4530  0.4849  0.4615  0.6773  0.6272  0.8689
53767 111.1700 37.3300  0.8132  0.7603  0.6994  0.7928  0.7328  0.8915
53768 111.7500 37.1500  0.6659  0.6971  0.6767  0.7115  0.6482  0.8832
53769 111.7800 37.2500  0.8241  0.8402  0.8001  0.8220  0.7687  0.9165
53770 112.3500 37.3500  0.6578  0.6887  0.6585  0.6503  0.6235  0.8855
53771 112.0500 37.4200  0.7177  0.7667  0.7394  0.8111  0.7654  0.9160
53772 112.5800 37.6200  0.6779  0.7763  0.7365  0.7852  0.7497  0.9282
53773 114.6200 36.3300  0.6372  0.6935  0.6837  0.7561  0.7188  0.9681
53774 112.3300 37.6200  0.8176  0.8082  0.7574  0.7677  0.7201  0.9060
53775 112.5300 37.4300  0.7953  0.8138  0.8011  0.7798  0.7595  0.9333
53776 112.7700 37.6800  0.7565  0.7865  0.7517  0.7236  0.7060  0.9262
53777 112.1500 37.5300  0.7333  0.7717  0.7205  0.7902  0.7392  0.9124
53778 112.2200 37.1700  0.7286  0.7369  0.6651  0.7113  0.6462  0.8523
53780 113.1500 37.9000  0.8694  0.8840  0.8620  0.8933  0.8698  0.9587
53781 114.4700 36.8700  0.7520  0.8163  0.8345  0.8125  0.7890  0.9703
53782 113.6200 37.9300  0.6114  0.7258  0.7108  0.7357  0.6869  0.9047
53783 113.7000 37.6000  0.6902  0.7095  0.6887  0.8098  0.7414  0.8972
53784 114.7800 37.7500  0.7401  0.7779  0.7492  0.7952  0.7254  0.9349
53785 114.6700 37.5200  0.7224  0.7462  0.6707  0.7647  0.6871  0.9286
53786 113.3700 37.0800  0.8901  0.8779  0.8448  0.8848  0.8387  0.9289
53787 112.9800 37.0700  0.7674  0.8330  0.8280  0.8174  0.7714  0.9353
53788 113.5700 37.3300  0.9055  0.9130  0.8962  0.8925  0.8575  0.9374
53789 114.6300 37.8800  0.4527  0.6046  0.5512  0.6026  0.5384  0.8910
53790 114.6200 37.6000  0.6834  0.7396  0.6699  0.7713  0.7043  0.9340
53791 114.5200 37.7700  0.6980  0.7791  0.7248  0.7744  0.7221  0.9342
53792 114.4800 37.4500  0.5082  0.6617  0.6964  0.6665  0.6030  0.9196
53794 114.7500 37.3500  0.5531  0.6620  0.6691  0.7041  0.6017  0.9150
53795 114.3700 37.6500  0.5501  0.7019  0.7071  0.7536  0.7457  0.9576
53796 114.8800 37.6200  0.5959  0.6156  0.5450  0.6645  0.5684  0.9094
53797 114.5200 37.2800  0.6212  0.7389  0.7385  0.7421  0.6809  0.9343
53798 114.5000 37.0700  0.5340  0.6676  0.6505  0.6259  0.6091  0.9364
53799 114.9800 37.2300  0.3043  0.4466  0.5190  0.5357  0.4430  0.9186
53806 105.6500 36.5700  0.7087  0.7087  0.6648  0.7415  0.7102  0.9210
53810 105.9000 36.9700  0.4904  0.4778  0.3925  0.6785  0.6222  0.8794
53817 106.2700 36.0000  0.5632  0.6128  0.5645  0.6465  0.5549  0.8560
53821 107.3000 36.5700  0.6743  0.7101  0.6536  0.7782  0.7393  0.9240
53829 107.9000 35.9800  0.7163  0.7626  0.6822  0.8105  0.7449  0.9116
53832 108.7700 36.7700  0.8641  0.8501  0.8058  0.8669  0.8216  0.9474
53841 109.3200 36.8800  0.8596  0.8573  0.8220  0.8761  0.8463  0.9620
53845 109.4500 36.5800  0.7455  0.7504  0.7079  0.7949  0.7579  0.9390
53848 109.3500 36.2700  0.8425  0.8561  0.7952  0.8752  0.8200  0.9326
53850 110.1800 36.8800  0.8108  0.8260  0.7837  0.8454  0.8127  0.9476
53852 110.6300 36.7700  0.8549  0.8409  0.7639  0.8450  0.7708  0.9130
53853 110.9500 36.7000  0.7384  0.7351  0.6877  0.7575  0.6849  0.8977
53854 110.0700 36.5800  0.8016  0.8173  0.7788  0.8615  0.8239  0.9451
53856 110.7500 36.4700  0.7162  0.7267  0.6285  0.7949  0.6921  0.8787
53857 110.1800 36.0700  0.7741  0.7509  0.6807  0.8221  0.7513  0.9096
53859 110.6700 36.1000  0.7342  0.6824  0.5789  0.7524  0.6363  0.8437
53860 111.1700 36.9800  0.8409  0.7305  0.6450  0.7593  0.6578  0.8688
53861 111.3800 35.8800  0.6331  0.6782  0.6043  0.6717  0.6045  0.9275
53862 111.8000 36.8500  0.8345  0.8027  0.7452  0.7952  0.7328  0.9110
53863 111.9200 37.0300  0.8360  0.7739  0.7456  0.7793  0.7289  0.9121
53864 111.1000 36.4000  0.8260  0.8103  0.7634  0.8644  0.8129  0.9343
53865 111.5500 36.6500  0.6460  0.7690  0.7187  0.6338  0.6049  0.9093
53866 111.6700 36.2300  0.6998  0.7576  0.7200  0.7524  0.7085  0.9482
53868 111.5000 36.0700  0.5509  0.7116  0.6382  0.6378  0.5721  0.9321
53869 111.7000 36.5800  0.7602  0.7199  0.6829  0.7381  0.6967  0.9328
53871 112.8500 36.8300  0.4380  0.5826  0.5790  0.6139  0.6088  0.9313
53872 112.6800 36.7700  0.5600  0.6484  0.6738  0.7231  0.7113  0.9540
53873 112.8700 36.1000  0.7743  0.7978  0.7971  0.8193  0.7900  0.9262
53874 111.9000 36.2500  0.8504  0.8212  0.7831  0.8298  0.7892  0.9499
53875 112.3500 36.5200  0.8658  0.8864  0.8789  0.8843  0.8650  0.9695
53877 112.2500 36.1700  0.7627  0.8083  0.8007  0.8132  0.7937  0.9555
53878 113.3800 36.5200  0.7592  0.7491  0.6917  0.8054  0.7297  0.8991
53879 112.8800 36.3200  0.5905  0.7049  0.7343  0.7169  0.7023  0.9253
53880 113.2300 36.3300  0.4552  0.6179  0.5917  0.5205  0.5167  0.8514
53881 106.4800 37.2800  0.7211  0.7034  0.6372  0.7295  0.7052  0.9224
53882 113.0700 36.0500  0.5041  0.6574  0.6183  0.6188  0.5719  0.8719
53883 114.7000 37.1300  0.5448  0.6087  0.5915  0.6905  0.5849  0.9188
53884 113.0300 36.5200  0.7650  0.7938  0.7844  0.7991  0.7827  0.9515
53885 113.2000 36.1200  0.5402  0.5966  0.5788  0.5458  0.5447  0.8435
53886 113.6700 36.5700  0.5249  0.6134  0.5838  0.7086  0.6246  0.8724
53888 113.4300 36.2000  0.8274  0.7526  0.7216  0.7850  0.7284  0.8906
53889 113.8200 36.0700  0.5669  0.5315  0.5734  0.6887  0.7020  0.8893
53890 114.1000 36.6700  0.6586  0.7539  0.7650  0.7322  0.7338  0.9380
53891 114.6800 37.0200  0.6609  0.7122  0.7084  0.7535  0.6800  0.9452
53892 114.4700 36.6200  0.5096  0.5945  0.5646  0.6611  0.6470  0.9626
53893 114.9500 36.7700  0.4337  0.5180  0.5260  0.6203  0.5457  0.9413
53894 114.2000 36.4000  0.3868  0.5944  0.5777  0.6545  0.6841  0.9179
53895 114.5000 36.7800  0.5436  0.6767  0.6880  0.6344  0.6466  0.9638
53896 114.9500 36.3500  0.5057  0.5531  0.5342  0.6269  0.5778  0.9514
53897 114.3800 36.3800  0.4820  0.6003  0.5114  0.6676  0.6287  0.9290
53898 114.4000 36.0500  0.4820  0.5886  0.5886  0.5984  0.5773  0.9107
53899 114.9700 36.4800  0.4276  0.5327  0.5291  0.6016  0.5614  0.9488
53903 105.7200 35.9700  0.8260  0.8109  0.7769  0.8387  0.7874  0.9407
53906 105.7200 35.5200  0.6305  0.6693  0.6536  0.7569  0.7042  0.9239
53908 105.2300 35.2200  0.8464  0.8317  0.8150  0.8385  0.8120  0.9556
53910 106.2000 35.6700  0.6727  0.7015  0.6805  0.7344  0.6486  0.8948
53914 106.1200 35.6200  0.7082  0.6597  0.6523  0.7146  0.6114  0.8730
53915 106.6700 35.5500  0.3863  0.4870  0.4844  0.6525  0.5662  0.8826
53916 106.3200 35.5000  0.6351  0.6763  0.6681  0.7471  0.6622  0.9058
53917 106.0700 35.2200  0.6876  0.7064  0.7006  0.7388  0.6851  0.9273
53923 107.6300 35.7300  0.5797  0.7079  0.6531  0.5852  0.5485  0.8580
53924 107.6200 35.0700  0.8498  0.8794  0.8305  0.8866  0.8448  0.9381
53925 107.1800 35.6800  0.4619  0.6870  0.6429  0.5105  0.4690  0.8610
53926 107.3500 35.3500  0.8008  0.8327  0.7874  0.8594  0.8075  0.9308
53927 106.6200 35.2000  0.7821  0.7825  0.7370  0.8591  0.7728  0.9086
53928 107.0200 35.3000  0.6216  0.6977  0.6589  0.7724  0.6918  0.8946
53929 107.8000 35.2000  0.4366  0.5731  0.5515  0.7239  0.6335  0.8662
53930 107.9800 36.4500  0.7952  0.8266  0.7679  0.8104  0.7580  0.9265
53931 109.3700 36.0000  0.8607  0.8677  0.8224  0.8863  0.8440  0.9499
53934 107.9800 35.7800  0.5083  0.6408  0.5585  0.6490  0.5499  0.8429
53935 108.4000 35.4800  0.5512  0.6121  0.5159  0.5624  0.4976  0.8474
53937 107.9200 35.5200  0.5585  0.6289  0.5386  0.7457  0.6339  0.8456
53938 108.3000 35.1700  0.6685  0.6632  0.5739  0.7285  0.6246  0.8424
53941 109.5800 35.1800  0.6618  0.7024  0.6736  0.7226  0.6530  0.8772
53942 109.4200 35.7700  0.6223  0.6799  0.6288  0.7539  0.6847  0.9076
53944 109.2500 35.5700  0.7521  0.7804  0.7132  0.8577  0.7804  0.9007
53945 109.0700 35.4300  0.7722  0.7944  0.6727  0.7644  0.6696  0.8289
53946 109.8200 35.6000  0.8424  0.7797  0.7138  0.7889  0.7302  0.9115
53947 109.0700 35.0800  0.7051  0.6874  0.5853  0.7719  0.6709  0.8439
53948 109.5800 34.9500  0.7719  0.7781  0.7742  0.8326  0.8029  0.9558
53949 109.9200 35.1800  0.6570  0.6930  0.6630  0.7875  0.7377  0.9260
53950 110.1500 35.2300  0.8787  0.8644  0.8289  0.8699  0.8442  0.9590
53953 110.8500 35.9700  0.6963  0.7045  0.6586  0.7933  0.7409  0.9150
53954 110.9700 35.6200  0.7767  0.7090  0.6100  0.6951  0.6101  0.9053
53955 110.4500 35.4700  0.6202  0.7002  0.6707  0.7416  0.6748  0.9005
53956 110.8300 35.4000  0.7861  0.7146  0.6146  0.7283  0.6630  0.9274
53957 110.7200 35.6200  0.5725  0.5987  0.5619  0.6607  0.5819  0.8903
53958 110.7800 35.1300  0.7203  0.7802  0.7459  0.7468  0.7058  0.9524
53959 111.0500 35.0500  0.7826  0.7886  0.7479  0.7762  0.7415  0.9582
53961 111.4800 35.6500  0.5981  0.6610  0.6067  0.6425  0.5635  0.9206
53962 111.7000 35.7300  0.5612  0.5954  0.5832  0.6251  0.6080  0.9151
53963 111.3700 35.6500  0.6052  0.6861  0.6245  0.6710  0.5876  0.9164
53964 111.2200 35.6200  0.5167  0.6452  0.5951  0.6240  0.5312  0.9067
53965 111.5700 35.5200  0.7484  0.7138  0.6838  0.6655  0.6533  0.9528
53966 111.8300 35.9800  0.6222  0.7271  0.6984  0.7389  0.7131  0.9390
53967 111.2000 35.3300  0.8378  0.8417  0.8067  0.8467  0.8221  0.9713
53968 111.6700 35.2800  0.8954  0.8364  0.7912  0.8209  0.7887  0.9503
53970 112.2000 35.7000  0.8072  0.7906  0.7323  0.8148  0.7565  0.9220
53972 112.9200 35.1200  0.7427  0.7130  0.7002  0.7664  0.7366  0.9476
53973 112.9500 35.7700  0.6888  0.7462  0.7137  0.7767  0.7531  0.9383
53974 114.1800 35.6200  0.7522  0.7503  0.6928  0.7325  0.6838  0.9612
53975 112.4000 35.4800  0.4719  0.5455  0.5453  0.7476  0.6996  0.9190
53976 112.8700 35.5000  0.2767  0.3900  0.4009  0.6299  0.5994  0.9046
53978 112.6300 35.0800  0.7519  0.7029  0.7070  0.7875  0.7406  0.9319
53979 113.0800 35.1500  0.6784  0.6708  0.6861  0.6926  0.6883  0.9462
53980 114.8000 36.5500  0.5638  0.6111  0.6124  0.6585  0.6227  0.9643
53981 113.2700 35.7800  0.6342  0.6229  0.5813  0.6129  0.5746  0.8827
53982 113.2700 35.2300  0.6300  0.6774  0.7092  0.5898  0.5912  0.9481
53983 114.4200 35.0300  0.7374  0.7708  0.7732  0.7814  0.7775  0.9848
53984 113.4700 35.2300  0.8051  0.7966  0.7919  0.8104  0.7928  0.9662
53985 113.8200 35.5000  0.7694  0.7730  0.7653  0.7896  0.7492  0.9633
53986 113.8800 35.3200  0.6986  0.7061  0.6992  0.7768  0.7436  0.9635
53987 113.4200 35.1000  0.5853  0.6045  0.5841  0.6437  0.6378  0.9393
53988 113.6700 35.2700  0.6027  0.6263  0.6190  0.7234  0.6923  0.9536
53989 113.9500 35.0500  0.7199  0.7383  0.7462  0.7511  0.7525  0.9806
53991 114.3300 35.9200  0.6503  0.7172  0.6808  0.7336  0.6560  0.9235
53992 114.5200 35.6500  0.5801  0.6297  0.6273  0.6990  0.6466  0.9570
53993 114.9200 35.9300  0.6297  0.6567  0.6544  0.7217  0.6734  0.9612
53994 114.0700 35.3800  0.4964  0.5333  0.5338  0.6702  0.6162  0.9462
53995 114.5000 35.5500  0.5296  0.5844  0.5879  0.6632  0.6153  0.9543
53996 114.6500 36.4500  0.4635  0.5569  0.5573  0.6588  0.6210  0.9653
53997 114.1800 35.1500  0.6020  0.6756  0.6944  0.6870  0.6884  0.9735
53998 114.6500 35.2000  0.5471  0.6351  0.6530  0.6493  0.6429  0.9734
54012 117.6000 44.5800  0.7594  0.8518  0.8376  0.7156  0.7253  0.9618
54024 119.3000 44.4500  0.5899  0.7059  0.6736  0.7150  0.7135  0.9001
54026 120.9000 44.5700  0.5999  0.6551  0.5108  0.7143  0.5996  0.8123
54027 119.4000 43.9800  0.3938  0.4983  0.4582  0.5694  0.5782  0.8830
54031 121.8200 44.9000  0.6395  0.6997  0.6549  0.7857  0.7507  0.9559
54039 122.0200 44.0300  0.3650  0.5483  0.5044  0.4124  0.4744  0.8955
54041 123.0700 44.8000  0.4965  0.6084  0.5778  0.4951  0.5040  0.9388
54047 123.2800 44.1300  0.2975  0.6057  0.5513  0.3716  0.4422  0.9299
54049 123.9700 44.2500  0.4727  0.5497  0.5415  0.3576  0.3784  0.9317
54063 126.0000 44.9700  0.5586  0.7797  0.7532  0.5014  0.4853  0.9457
54064 125.1500 44.3800  0.7211  0.8196  0.7973  0.7636  0.7219  0.9636
54065 125.6500 44.5300  0.5785  0.7091  0.6804  0.6434  0.5887  0.9510
54069 125.8000 44.1700  0.6922  0.7427  0.7089  0.6891  0.6271  0.9388
54072 126.5200 44.8500  0.6315  0.7809  0.7471  0.5041  0.4729  0.9485
54076 126.9300 44.3800  0.6729  0.7732  0.6893  0.5347  0.4051  0.9131
54080 127.1500 44.9000  0.3955  0.6593  0.5965  0.1453  0.0516  0.9118
54092 129.4000 44.6000  0.6998  0.8210  0.8043  0.6727  0.6511  0.9577
54093 130.5500 44.9300  0.6806  0.7782  0.7562  0.6293  0.6113  0.9590
54094 129.6000 44.5700  0.6009  0.7280  0.7101  0.5781  0.5412  0.9418
54096 131.1700 44.3800  0.6090  0.6325  0.6000  0.6243  0.5669  0.9188
54098 129.4700 44.3300  0.5406  0.7709  0.7386  0.4814  0.4232  0.9373
54099 131.1300 44.0800  0.6199  0.6214  0.6077  0.5916  0.5237  0.9048
54102 116.1200 43.9500  0.6031  0.7059  0.7232  0.5603  0.5762  0.9582
54113 118.6500 43.5300  0.6345  0.7271  0.6925  0.7085  0.6742  0.9323
54115 118.0300 43.6300  0.8292  0.8755  0.8425  0.8501  0.8588  0.9342
54117 117.5300 43.2500  0.7579  0.8519  0.8208  0.7275  0.7367  0.9441
54122 120.0500 43.8800  0.5751  0.7139  0.6806  0.6840  0.6843  0.9364
54132 121.0700 42.4000  0.7983  0.8583  0.8548  0.8269  0.8036  0.9835
54134 121.2800 43.6000  0.4534  0.5744  0.5455  0.6017  0.5627  0.9195
54135 122.2700 43.6000  0.4123  0.4919  0.4569  0.4377  0.5176  0.8964
54142 123.5300 43.5000  0.5752  0.6462  0.6157  0.6809  0.6470  0.9581
54154 124.3000 43.3500  0.6819  0.6589  0.6068  0.6563  0.5835  0.9536
54155 124.2300 43.6700  0.5033  0.5682  0.5479  0.5632  0.5055  0.9583
54156 124.8000 43.5200  0.7197  0.7162  0.6667  0.7046  0.6425  0.9569
54157 124.3300 43.1700  0.8299  0.8533  0.8258  0.8123  0.7790  0.9659
54161 125.2200 43.9000  0.6568  0.6278  0.5688  0.6251  0.5358  0.9342
54164 125.2800 43.3500  0.6732  0.7191  0.6581  0.6695  0.6132  0.9373
54165 125.6300 43.5500  0.6153  0.6794  0.6297  0.6115  0.5483  0.9181
54169 126.0200 43.3000  0.7260  0.7803  0.6788  0.6332  0.5288  0.8983
54171 126.5200 43.7000  0.7932  0.8454  0.7738  0.7544  0.6591  0.9242
54172 126.5300 43.8700  0.5809  0.5994  0.4969  0.4205  0.2648  0.8347
54181 127.3300 43.7000  0.6178  0.7690  0.7015  0.5538  0.3944  0.8997
54186 128.2000 43.3700  0.6445  0.7595  0.7240  0.6600  0.5772  0.9287
54187 128.9200 43.1200  0.7726  0.8215  0.7876  0.7479  0.6832  0.9404
