# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
50778 132.5300 47.6700  0.4320  0.5205  0.4649  0.2044  0.1914  0.8345
50779 134.2800 48.3700  0.6205  0.7627  0.6942  0.5187  0.4906  0.9136
50787 131.8500 47.2800  0.4888  0.6718  0.6278  0.2772  0.2482  0.9375
50788 131.9800 47.2300  0.4805  0.5768  0.5612  0.2745  0.2835  0.9395
50832 122.0800 46.7200  0.7786  0.8855  0.8422  0.7850  0.7531  0.9521
50833 122.9000 46.7200  0.4572  0.7307  0.6511  0.4462  0.3326  0.8982
50834 121.2200 46.6000  0.5940  0.7514  0.6441  0.6084  0.5886  0.8948
50838 122.0500 46.0800  0.4683  0.6683  0.6187  0.5631  0.5294  0.9362
50842 124.4200 46.8300  0.5306  0.6702  0.6410  0.4271  0.4683  0.9152
50844 123.4500 46.4000  0.5670  0.7502  0.6825  0.5726  0.4996  0.9324
50850 125.1300 46.5700  0.3727  0.6186  0.5626  0.2585  0.3909  0.8794
50851 126.0800 46.6800  0.5387  0.7978  0.7607  0.5217  0.4954  0.9540
50852 126.4500 46.8300  0.4032  0.6439  0.6146  0.3447  0.3298  0.9450
50853 126.9700 46.6200  0.3932  0.6028  0.5688  0.2334  0.2157  0.9424
50854 125.3200 46.3800  0.3397  0.6697  0.6010  0.3196  0.4293  0.9149
50858 125.9300 46.0700  0.5642  0.7959  0.7561  0.5742  0.5910  0.9557
50859 126.2700 46.2500  0.5974  0.8453  0.8028  0.5879  0.5660  0.9624
50861 127.4800 46.8800  0.6062  0.7840  0.7792  0.4635  0.4752  0.9689
50862 127.9800 46.9800  0.3468  0.6935  0.6876  0.2066  0.2123  0.9622
50867 127.3500 46.0800  0.4232  0.7202  0.7023  0.3292  0.3163  0.9592
50871 129.8800 46.7300  0.6270  0.7740  0.7201  0.5571  0.5781  0.9436
50873 130.3000 46.7800  0.7085  0.8031  0.8017  0.6136  0.6604  0.9589
50877 129.5800 46.3000  0.5857  0.6996  0.6569  0.5486  0.5590  0.9434
50878 130.7200 47.0000  0.5019  0.6612  0.6619  0.3367  0.3943  0.9450
50879 130.5500 46.2200  0.5810  0.6425  0.6321  0.3930  0.4863  0.9186
50880 131.1200 46.7300  0.6682  0.6880  0.6795  0.5510  0.5669  0.9504
50884 131.1500 46.6300  0.6303  0.6130  0.5716  0.4691  0.4512  0.9256
50888 132.1800 46.3200  0.7305  0.7463  0.7594  0.6779  0.6808  0.9667
50892 134.0000 46.8000  0.5873  0.6688  0.6370  0.5249  0.4485  0.9016
50913 118.8300 45.7200  0.1247  0.7059  0.5286  0.1275  0.2249  0.8851
50915 116.9700 45.5200  0.6229  0.6432  0.6071  0.5241  0.5645  0.9222
50924 119.6700 45.5300  0.3464  0.6816  0.6357  0.2751  0.3241  0.9304
50928 120.3300 45.0700  0.7233  0.8455  0.8347  0.6764  0.6549  0.9651
